epoch,hour_of_day,day_of_week,month_of_year,year,is_holiday,temperature,humidity,dew_point,temperature_feeling,wind_speed,rain_1h,load,predicted_load
1554811200,11,3,4,2019,0,25.15,86,22.64,25.97,1.54,0.0,1734.0,1573.9727
1554814800,12,3,4,2019,0,27.14,76,22.54,29.65,1.54,0.0,1741.0,1581.9622
1554818400,13,3,4,2019,0,29.19,63,21.42,31.86,2.6,0.0,1780.0,1599.6577
1554822000,14,3,4,2019,0,30.29,61,21.93,33.61,3.1,0.0,1754.0,1594.4812
1554825600,15,3,4,2019,0,31.27,56,21.45,34.42,2.6,0.0,1712.0,1545.326
1554829200,16,3,4,2019,0,32.46,54,21.95,36.32,4.63,0.0,1562.0,1451.6654
1554832800,17,3,4,2019,0,34.35,49,22.09,38.82,5.14,0.0,1458.0,1352.5226
1554836400,18,3,4,2019,0,33.51,49,21.33,37.03,5.7,0.0,1554.0,1415.8999
1554840000,19,3,4,2019,0,33.02,52,21.85,36.92,5.14,0.0,1545.0,1396.5599
1554843600,20,3,4,2019,0,32.48,55,22.27,36.66,6.2,0.0,1520.0,1372.282
1554847200,21,3,4,2019,0,32.95,52,21.79,36.77,5.14,0.0,1480.0,1342.7551
1554850800,22,3,4,2019,0,31.1,56,21.29,34.08,5.7,0.0,1413.0,1286.002
1554854400,23,3,4,2019,0,29.12,64,21.61,31.9,4.12,0.0,1338.0,1204.585
1554858000,0,4,4,2019,0,28.19,66,21.24,30.49,3.6,0.0,1243.0,1148.8274
1554861600,1,4,4,2019,0,27.24,72,21.75,29.46,2.6,0.0,1222.0,1117.4121
1554865200,2,4,4,2019,0,27.01,74,21.98,29.22,2.6,0.0,1197.0,1083.9655
1554868800,3,4,4,2019,0,27.47,73,22.2,30.0,1.03,0.0,1173.0,1058.6342
1554872400,4,4,4,2019,0,26.89,74,21.86,28.99,1.54,0.0,1124.0,1048.5557
1554876000,5,4,4,2019,0,26.33,79,22.4,26.33,1.54,0.0,1130.0,1071.615
1554879600,6,4,4,2019,0,26.34,81,22.82,26.34,2.1,0.0,1114.0,1090.5095
1554883200,7,4,4,2019,0,25.91,81,22.4,26.67,1.03,0.0,1324.0,1302.6908
1554886800,8,4,4,2019,0,25.57,79,21.66,26.25,0.0,0.0,1466.0,1411.5881
1554890400,9,4,4,2019,0,25.79,81,22.28,26.54,2.1,0.0,1549.0,1498.105
1554894000,10,4,4,2019,0,25.13,86,22.62,25.94,2.1,0.0,1609.0,1531.4202
1554897600,11,4,4,2019,0,25.2,86,22.69,26.02,2.1,0.0,1627.0,1548.7866
1554901200,12,4,4,2019,0,27.03,77,22.65,29.52,1.54,0.0,1650.0,1565.5116
1554904800,13,4,4,2019,0,29.23,67,22.47,32.66,1.54,0.0,1673.0,1589.1558
1554908400,14,4,4,2019,0,31.07,62,22.93,35.51,4.12,0.0,1658.0,1582.2633
1554912000,15,4,4,2019,0,31.31,59,22.34,35.25,5.14,0.0,1566.0,1511.7766
1554915600,16,4,4,2019,0,31.27,60,22.58,35.43,5.14,0.0,1448.0,1416.4812
1554919200,17,4,4,2019,0,31.43,58,22.17,35.25,5.14,0.0,1352.0,1351.7534
1554922800,18,4,4,2019,0,32.06,55,21.88,35.77,5.14,0.0,1438.0,1406.2393
1554926400,19,4,4,2019,0,31.11,59,22.15,34.83,5.7,0.44,1445.0,1390.2076
1554930000,20,4,4,2019,0,30.15,68,23.59,34.91,5.14,0.23,1377.0,1368.7798
1554933600,21,4,4,2019,0,28.98,73,23.65,33.25,4.63,0.0,1368.0,1338.8275
1554937200,22,4,4,2019,0,28.09,78,23.89,32.01,3.1,0.0,1307.0,1273.1409
1554940800,23,4,4,2019,0,27.93,81,24.36,32.08,3.1,0.0,1225.0,1176.1245
1554944400,0,5,4,2019,0,27.8,75,22.96,30.92,2.6,0.0,1170.0,1130.7838
1554948000,1,5,4,2019,0,27.03,77,22.65,29.52,2.1,0.0,1136.0,1101.8865
1554951600,2,5,4,2019,0,27.14,79,23.18,29.95,2.1,0.0,1105.0,1070.948
1554955200,3,5,4,2019,0,26.97,80,23.22,29.67,2.6,0.0,1056.0,1060.7756
1554958800,4,5,4,2019,0,26.54,81,23.01,26.54,0.0,0.0,1079.0,1053.8029
1554962400,5,5,4,2019,0,25.99,82,22.68,25.99,1.03,0.0,1108.0,1062.7017
1554966000,6,5,4,2019,0,25.79,83,22.68,26.59,2.1,0.0,1108.0,1081.8496
1554969600,7,5,4,2019,0,25.67,83,22.57,26.46,1.03,0.0,1307.0,1289.7032
1554973200,8,5,4,2019,0,25.11,85,22.41,25.9,1.54,0.0,1470.0,1390.7338
1554976800,9,5,4,2019,0,24.98,84,22.09,25.73,1.54,0.0,1570.0,1489.4518
1554980400,10,5,4,2019,0,24.15,91,22.59,25.0,0.0,0.0,1646.0,1514.4396
1554984000,11,5,4,2019,0,24.84,89,22.9,25.7,0.51,0.0,1670.0,1522.5814
1554987600,12,5,4,2019,0,27.73,75,22.89,30.77,1.54,0.0,1688.0,1527.4032
1554991200,13,5,4,2019,0,28.86,73,23.53,32.97,2.6,0.0,1727.0,1537.4274
1554994800,14,5,4,2019,0,29.96,68,23.41,34.47,3.1,0.0,1728.0,1530.2115
1554998400,15,5,4,2019,0,31.03,64,23.42,35.95,4.63,0.0,1700.0,1488.1456
1555002000,16,5,4,2019,0,30.34,65,23.02,34.63,5.14,0.0,1607.0,1378.0038
1555005600,17,5,4,2019,0,30.56,65,23.23,35.13,5.14,0.0,1513.0,1341.962
1555009200,18,5,4,2019,0,31.53,58,22.26,35.46,5.7,0.0,1584.0,1399.1309
1555012800,19,5,4,2019,0,31.58,55,21.44,34.79,4.63,0.0,1557.0,1386.0771
1555016400,20,5,4,2019,0,32.24,56,22.35,36.43,4.12,0.0,1527.0,1378.6945
1555020000,21,5,4,2019,0,31.29,59,22.32,35.21,4.12,0.0,1488.0,1346.3663
1555023600,22,5,4,2019,0,31.01,58,21.78,34.38,4.63,0.0,1406.0,1292.0082
1555027200,23,5,4,2019,0,30.07,63,22.25,33.59,3.6,0.0,1336.0,1220.4263
1555030800,0,6,4,2019,0,28.98,65,21.74,31.8,3.1,0.0,1278.0,1167.9158
1555034400,1,6,4,2019,0,28.03,68,21.57,30.46,2.1,0.0,1243.0,1141.9858
1555038000,2,6,4,2019,0,27.83,73,22.54,30.72,2.6,0.0,1205.0,1097.4518
1555041600,3,6,4,2019,0,27.1,70,21.16,29.03,1.54,0.0,1186.0,1075.7251
1555045200,4,6,4,2019,0,26.75,73,21.51,28.66,1.54,0.0,1161.0,1064.7499
1555048800,5,6,4,2019,0,26.33,74,21.32,26.33,0.45,0.0,1207.0,1078.5115
1555052400,6,6,4,2019,0,26.33,75,21.54,26.33,0.0,0.0,1204.0,1086.0796
1555056000,7,6,4,2019,0,25.97,77,21.63,25.97,0.0,0.0,1370.0,1302.814
1555059600,8,6,4,2019,0,25.78,78,21.65,26.45,0.0,0.0,1512.0,1418.0363
1555063200,9,6,4,2019,0,25.78,79,21.86,26.48,0.0,0.0,1633.0,1520.4385
1555066800,10,6,4,2019,0,24.88,86,22.38,25.67,1.54,0.0,1723.0,1552.1233
1555070400,11,6,4,2019,0,25.03,86,22.52,25.83,1.54,0.0,1717.0,1562.1115
1555074000,12,6,4,2019,0,26.91,77,22.54,29.28,2.1,0.0,1722.0,1568.7837
1555077600,13,6,4,2019,0,29.19,64,21.68,32.03,2.1,0.0,1798.0,1574.4164
1555081200,14,6,4,2019,0,31.27,58,22.02,34.91,1.54,0.0,1784.0,1560.3119
1555084800,15,6,4,2019,0,33.86,46,20.62,36.83,4.12,0.0,1724.0,1515.5083
1555088400,16,6,4,2019,0,33.27,50,21.44,36.84,2.6,0.0,1606.0,1411.3679
1555092000,17,6,4,2019,0,34.51,46,21.21,38.15,2.6,0.0,1513.0,1352.2524
1555095600,18,6,4,2019,0,35.85,42,20.93,39.55,2.6,0.0,1587.0,1415.1549
1555099200,19,6,4,2019,0,34.31,47,21.38,38.06,4.12,0.0,1572.0,1389.7885
1555102800,20,6,4,2019,0,31.94,61,23.48,37.24,5.7,0.0,1536.0,1369.8816
1555106400,21,6,4,2019,0,31.04,64,23.43,35.98,6.7,0.0,1501.0,1333.441
1555110000,22,6,4,2019,0,30.22,66,23.16,34.6,5.14,0.0,1450.0,1282.7211
1555113600,23,6,4,2019,0,29.08,69,22.81,32.71,5.14,0.0,1379.0,1221.8739
1555117200,0,7,4,2019,0,28.73,71,22.95,32.32,5.7,0.0,1335.0,1171.6775
1555120800,1,7,4,2019,0,27.95,74,22.88,31.11,4.12,0.0,1292.0,1136.4878
1555124400,2,7,4,2019,0,27.96,74,22.89,31.13,4.63,0.0,1250.0,1108.2922
1555128000,3,7,4,2019,0,27.31,74,22.27,29.79,1.03,0.0,1222.0,1097.4398
1555131600,4,7,4,2019,0,27.31,75,22.49,29.9,1.03,0.0,1180.0,1077.3026
1555135200,5,7,4,2019,0,27.27,78,23.1,30.13,1.03,0.0,1196.0,1060.1067
1555138800,6,7,4,2019,0,27.03,78,22.86,29.62,1.03,0.0,1131.0,1061.5952
1555142400,7,7,4,2019,0,26.54,78,22.39,26.54,1.03,0.0,1255.0,1214.1445
1555146000,8,7,4,2019,0,26.54,78,22.39,26.54,1.03,0.0,1404.0,1312.7434
1555149600,9,7,4,2019,0,26.2,79,22.27,26.2,1.03,0.0,1498.0,1376.6694
1555153200,10,7,4,2019,0,26.17,81,22.65,26.17,3.1,0.0,1552.0,1403.1316
1555156800,11,7,4,2019,0,26.27,80,22.54,26.27,3.6,0.0,1567.0,1407.1349
1555160400,12,7,4,2019,0,27.33,75,22.51,29.94,2.1,0.0,1529.0,1412.3792
1555164000,13,7,4,2019,0,29.16,70,23.13,33.08,3.1,0.0,1477.0,1396.9541
1555167600,14,7,4,2019,0,30.08,64,22.52,33.83,3.6,0.0,1453.0,1398.6027
1555171200,15,7,4,2019,0,31.16,60,22.47,35.19,3.6,0.0,1426.0,1369.23
1555174800,16,7,4,2019,0,32.29,54,21.8,35.97,5.7,0.0,1400.0,1336.9602
1555178400,17,7,4,2019,0,33.14,54,22.58,37.81,5.14,0.16,1410.0,1312.2034
1555182000,18,7,4,2019,0,32.39,56,22.49,36.76,5.14,0.11,1492.0,1363.0792
1555185600,19,7,4,2019,0,33.04,55,22.79,37.9,5.14,0.11,1492.0,1371.8573
1555189200,20,7,4,2019,0,32.34,56,22.44,36.65,5.14,0.18,1472.0,1352.405
1555192800,21,7,4,2019,0,32.04,58,22.74,36.57,5.14,0.14,1447.0,1315.1991
1555196400,22,7,4,2019,0,30.1,64,22.54,33.88,5.7,0.0,1397.0,1262.9309
1555200000,23,7,4,2019,0,29.1,67,22.35,32.39,6.7,0.0,1336.0,1207.1942
1555203600,0,1,4,2019,0,28.06,73,22.76,31.2,3.6,0.0,1294.0,1165.7083
1555207200,1,1,4,2019,0,27.95,75,23.11,31.25,4.6,0.0,1266.0,1130.0223
1555210800,2,1,4,2019,0,27.04,81,23.5,29.93,6.2,0.0,1238.0,1099.0302
1555214400,3,1,4,2019,0,27.66,74,22.6,30.5,1.03,0.0,1210.0,1074.3264
1555218000,4,1,4,2019,0,27.1,76,22.5,29.57,2.1,0.0,1199.0,1062.1744
1555221600,5,1,4,2019,0,27.21,78,23.04,30.0,0.0,0.0,1151.0,1051.189
1555225200,6,1,4,2019,0,27.21,78,23.04,30.0,0.0,0.0,1112.0,1047.1023
1555228800,7,1,4,2019,0,27.09,79,23.13,29.84,1.03,0.0,1168.0,1112.8478
1555232400,8,1,4,2019,0,26.78,79,22.83,29.18,1.03,0.0,1213.0,1119.6056
1555236000,9,1,4,2019,0,26.54,80,22.81,26.54,1.0,0.0,1283.0,1154.6101
1555239600,10,1,4,2019,0,26.14,86,23.61,26.14,2.1,0.0,1335.0,1221.5692
1555243200,11,1,4,2019,0,26.27,85,23.55,26.27,3.6,0.0,1339.0,1263.7078
1555246800,12,1,4,2019,0,28.08,76,23.45,31.68,4.12,0.0,1374.0,1298.2332
1555250400,13,1,4,2019,0,30.05,64,22.49,33.77,4.12,0.0,1368.0,1307.3706
1555254000,14,1,4,2019,0,31.83,59,22.82,36.39,4.12,0.0,1379.0,1288.7566
1555257600,15,1,4,2019,0,31.96,58,22.66,36.39,5.14,0.0,1384.0,1264.7395
1555261200,16,1,4,2019,0,33.06,54,22.51,37.63,6.2,0.0,1368.0,1256.9999
1555264800,17,1,4,2019,0,33.26,53,22.38,37.75,6.2,0.18,1350.0,1288.7217
1555268400,18,1,4,2019,0,33.25,54,22.68,38.05,5.14,0.14,1455.0,1350.072
1555272000,19,1,4,2019,0,33.16,55,22.9,38.18,6.2,0.21,1476.0,1353.9485
1555275600,20,1,4,2019,0,32.37,59,23.33,37.63,6.2,0.13,1489.0,1352.5377
1555279200,21,1,4,2019,0,31.37,60,22.67,35.65,7.2,0.0,1466.0,1328.7258
1555282800,22,1,4,2019,0,30.04,65,22.74,33.97,5.14,0.0,1401.0,1281.6575
1555286400,23,1,4,2019,0,28.98,69,22.72,32.5,4.12,0.0,1330.0,1227.2086
1555290000,0,2,4,2019,0,28.98,70,22.95,32.68,4.12,0.0,1281.0,1165.5894
1555293600,1,2,4,2019,0,28.06,76,23.43,31.64,4.12,0.0,1257.0,1128.9032
1555297200,2,2,4,2019,0,27.96,76,23.33,31.41,3.6,0.0,1218.0,1093.4349
1555300800,3,2,4,2019,0,27.65,74,22.59,30.48,1.03,0.0,1189.0,1075.0437
1555304400,4,2,4,2019,0,27.31,75,22.49,29.9,1.03,0.0,1180.0,1067.1293
1555308000,5,2,4,2019,0,27.1,77,22.72,29.67,1.54,0.0,1226.0,1091.9492
1555311600,6,2,4,2019,0,27.1,76,22.5,29.57,0.0,0.0,1236.0,1143.215
1555315200,7,2,4,2019,0,27.1,76,22.5,29.57,1.54,0.0,1438.0,1340.3845
1555318800,8,2,4,2019,0,26.75,77,22.38,28.96,0.0,0.0,1576.0,1466.4895
1555322400,9,2,4,2019,0,26.75,76,22.17,28.88,0.0,0.0,1637.0,1549.9374
1555326000,10,2,4,2019,0,26.29,80,22.56,26.29,4.12,0.0,1732.0,1596.0208
1555329600,11,2,4,2019,0,26.94,78,22.78,29.43,3.1,0.0,1736.0,1609.9828
1555333200,12,2,4,2019,0,28.73,68,22.24,31.81,3.1,0.0,1759.0,1619.124
1555336800,13,2,4,2019,0,30.65,60,22.0,34.12,5.14,0.0,1797.0,1628.0812
1555340400,14,2,4,2019,0,31.98,52,20.89,34.82,5.14,0.0,1799.0,1613.4938
1555344000,15,2,4,2019,0,32.49,47,19.72,34.53,5.14,0.0,1750.0,1567.2883
1555347600,16,2,4,2019,0,34.1,43,19.74,36.42,4.12,0.0,1630.0,1487.7228
1555351200,17,2,4,2019,0,34.61,47,21.65,38.69,4.12,0.0,1534.0,1370.8202
1555354800,18,2,4,2019,0,33.75,51,22.2,38.18,4.12,0.0,1597.0,1439.074
1555358400,19,2,4,2019,0,32.8,53,21.96,36.75,4.63,0.0,1581.0,1421.1034
1555362000,20,2,4,2019,0,32.75,52,21.6,36.35,3.6,0.0,1563.0,1408.3977
1555365600,21,2,4,2019,0,32.21,54,21.72,35.8,6.7,0.0,1505.0,1350.3961
1555369200,22,2,4,2019,0,30.24,65,22.93,34.41,5.14,0.0,1435.0,1295.612
1555372800,23,2,4,2019,0,29.13,68,22.62,32.64,5.1,0.0,1379.0,1212.7297
1555376400,0,3,4,2019,0,28.16,75,23.31,31.71,5.14,0.0,1318.0,1163.4076
1555380000,1,3,4,2019,0,28.06,76,23.43,31.64,6.2,0.0,1273.0,1132.2979
1555383600,2,3,4,2019,0,28.0,76,23.37,31.5,5.14,0.0,1232.0,1093.5558
1555387200,3,3,4,2019,0,27.86,72,22.35,30.65,1.54,0.0,1199.0,1076.2911
1555390800,4,3,4,2019,0,27.65,74,22.59,30.48,2.1,0.0,1211.0,1071.1879
1555394400,5,3,4,2019,0,27.65,74,22.59,30.48,2.1,0.0,1224.0,1086.2893
1555398000,6,3,4,2019,0,27.31,74,22.27,29.79,2.1,0.0,1238.0,1139.8046
1555401600,7,3,4,2019,0,27.31,73,22.04,29.69,1.54,0.0,1450.0,1316.8672
1555405200,8,3,4,2019,0,27.52,69,21.32,29.66,1.03,0.0,1612.0,1439.9359
1555408800,9,3,4,2019,0,27.31,72,21.82,29.59,1.54,0.0,1694.0,1541.6921
1555412400,10,3,4,2019,0,27.0,76,22.41,29.37,3.1,0.0,1734.0,1589.181
1555416000,11,3,4,2019,0,27.05,76,22.46,29.47,3.6,0.0,1756.0,1602.0955
1555419600,12,3,4,2019,0,29.02,69,22.75,32.59,6.2,0.0,1793.0,1607.463
1555423200,13,3,4,2019,0,31.0,61,22.6,35.1,7.2,0.0,1813.0,1618.6584
1555426800,14,3,4,2019,0,32.59,54,22.07,36.6,8.23,0.15,1806.0,1611.5867
1555430400,15,3,4,2019,0,32.23,54,21.74,35.84,6.2,0.12,1754.0,1576.8243
1555434000,16,3,4,2019,0,32.9,53,22.05,36.97,6.2,0.27,1648.0,1486.6257
1555437600,17,3,4,2019,0,33.81,50,21.93,37.98,6.7,0.11,1517.0,1374.0334
1555441200,18,3,4,2019,0,33.93,47,21.03,37.28,8.23,0.0,1582.0,1462.9097
1555444800,19,3,4,2019,0,33.72,49,21.52,37.47,7.72,0.0,1574.0,1451.8081
1555448400,20,3,4,2019,0,33.15,50,21.33,36.59,8.8,0.0,1553.0,1411.6787
1555452000,21,3,4,2019,0,32.14,52,21.04,35.13,8.23,0.0,1511.0,1376.6659
1555455600,22,3,4,2019,0,30.92,56,21.12,33.74,7.2,0.0,1442.0,1333.2499
1555459200,23,3,4,2019,0,29.05,64,21.55,31.77,6.7,0.0,1294.0,1248.3147
1555462800,0,4,4,2019,0,28.24,67,21.53,30.71,5.7,0.0,1271.0,1207.0514
1555466400,1,4,4,2019,0,27.96,72,22.44,30.85,3.6,0.0,1273.0,1174.0793
1555470000,2,4,4,2019,0,27.82,74,22.76,30.83,3.6,0.0,1236.0,1127.5784
1555473600,3,4,4,2019,0,27.31,70,21.36,29.39,2.6,0.0,1219.0,1088.6442
1555477200,4,4,4,2019,0,27.31,72,21.82,29.59,1.54,0.0,1210.0,1081.5443
1555480800,5,4,4,2019,0,27.1,74,22.07,29.39,1.54,0.0,1230.0,1103.1985
1555484400,6,4,4,2019,0,27.03,75,22.22,29.34,2.1,0.0,1244.0,1128.2886
1555488000,7,4,4,2019,0,26.75,74,21.73,28.73,1.03,0.0,1420.0,1339.7534
1555491600,8,4,4,2019,0,26.75,74,21.73,28.73,1.03,0.0,1561.0,1431.4274
1555495200,9,4,4,2019,0,26.97,75,22.16,29.23,2.6,0.0,1662.0,1530.8943
1555498800,10,4,4,2019,0,26.12,80,22.4,26.12,4.12,0.0,1720.0,1576.6819
1555502400,11,4,4,2019,0,26.12,81,22.6,26.12,4.63,0.0,1729.0,1587.9991
1555506000,12,4,4,2019,0,27.22,75,22.4,29.72,6.2,0.0,1734.0,1591.8295
1555509600,13,4,4,2019,0,29.73,64,22.19,33.1,8.23,0.0,1781.0,1595.6807
1555513200,14,4,4,2019,0,31.99,56,22.11,35.89,7.2,0.0,1755.0,1589.3838
1555516800,15,4,4,2019,0,32.79,49,20.67,35.6,6.2,0.0,1732.0,1537.1912
1555520400,16,4,4,2019,0,33.43,47,20.58,36.28,6.2,0.0,1609.0,1427.6426
1555524000,17,4,4,2019,0,32.08,55,21.9,35.81,4.63,0.0,1532.0,1359.0676
1555527600,18,4,4,2019,0,32.63,50,20.85,35.56,6.7,0.0,1613.0,1404.1843
1555531200,19,4,4,2019,0,33.34,50,21.5,36.98,6.2,0.0,1536.0,1391.8285
1555534800,20,4,4,2019,0,32.95,49,20.82,35.91,7.72,0.12,1499.0,1377.8593
1555538400,21,4,4,2019,0,32.11,52,21.01,35.07,7.2,0.0,1505.0,1343.7765
1555542000,22,4,4,2019,0,30.69,57,21.2,33.52,6.2,0.0,1441.0,1298.2152
1555545600,23,4,4,2019,0,28.98,66,21.99,31.97,3.6,0.0,1386.0,1193.3197
1555549200,0,5,4,2019,0,28.02,69,21.8,30.57,4.12,0.0,1329.0,1172.2911
1555552800,1,5,4,2019,0,27.78,74,22.72,30.75,4.12,0.0,1287.0,1138.474
1555556400,2,5,4,2019,0,27.1,77,22.72,29.67,4.12,0.0,1255.0,1090.0276
1555560000,3,5,4,2019,0,27.47,71,21.74,29.78,1.54,0.0,1203.0,1069.3693
1555563600,4,5,4,2019,0,27.1,72,21.62,29.2,1.54,0.0,1200.0,1068.8785
1555567200,5,5,4,2019,0,26.75,73,21.51,28.66,1.54,0.0,1203.0,1086.0383
1555570800,6,5,4,2019,0,26.72,74,21.7,28.68,0.0,0.0,1197.0,1105.3285
1555574400,7,5,4,2019,0,26.54,74,21.53,26.54,1.03,0.0,1377.0,1321.57
1555578000,8,5,4,2019,0,26.2,74,21.2,26.2,0.45,0.0,1468.0,1412.4994
1555581600,9,5,4,2019,0,25.99,75,21.22,25.99,2.1,0.0,1565.0,1510.2972
1555585200,10,5,4,2019,0,25.17,85,22.47,25.96,1.54,0.0,1568.0,1559.8966
1555588800,11,5,4,2019,0,25.75,82,22.44,26.52,1.54,0.0,1581.0,1570.1155
1555592400,12,5,4,2019,0,27.96,73,22.67,30.99,3.6,0.0,1572.0,1568.7809
1555596000,13,5,4,2019,0,30.75,62,22.63,34.8,2.1,0.0,1578.0,1571.8762
1555599600,14,5,4,2019,0,31.06,59,22.1,34.72,5.14,0.0,1537.0,1562.8475
1555603200,15,5,4,2019,0,32.8,53,21.96,36.75,4.63,0.0,1498.0,1520.1893
1555606800,16,5,4,2019,0,33.02,52,21.85,36.92,6.2,0.0,1451.0,1433.9341
1555610400,17,5,4,2019,0,34.09,48,21.52,37.92,4.63,0.0,1408.0,1366.6361
1555614000,18,5,4,2019,0,33.98,48,21.42,37.69,5.14,0.0,1499.0,1409.1996
1555617600,19,5,4,2019,0,34.44,49,22.18,39.02,4.63,0.0,1474.0,1399.8663
1555621200,20,5,4,2019,0,27.94,73,22.65,30.95,6.7,0.0,1444.0,1377.9211
1555624800,21,5,4,2019,0,25.97,86,23.45,25.97,5.14,0.0,1392.0,1351.8949
1555628400,22,5,4,2019,0,27.8,81,24.24,31.75,3.6,0.0,1341.0,1296.4451
1555632000,23,5,4,2019,0,28.05,77,23.64,31.76,3.6,0.0,1291.0,1212.6606
1555635600,0,6,4,2019,0,27.21,76,22.61,29.8,6.2,0.0,1254.0,1179.8165
1555639200,1,6,4,2019,0,26.92,77,22.54,29.3,5.14,0.0,1214.0,1153.4639
1555642800,2,6,4,2019,0,26.82,78,22.66,29.18,2.1,0.0,1186.0,1112.6527
1555646400,3,6,4,2019,0,27.15,74,22.11,29.48,1.03,0.0,1163.0,1088.2933
1555650000,4,6,4,2019,0,26.33,76,21.76,26.33,1.03,0.0,1144.0,1073.1074
1555653600,5,6,4,2019,0,26.33,77,21.97,26.33,1.54,0.0,1099.0,1100.8907
1555657200,6,6,4,2019,0,26.53,78,22.38,26.53,1.03,0.0,1068.0,1128.8336
1555660800,7,6,4,2019,0,26.34,79,22.4,26.34,1.03,0.0,1112.0,1336.7432
1555664400,8,6,4,2019,0,25.84,81,22.33,26.59,1.54,0.0,1138.0,1438.1287
1555668000,9,6,4,2019,0,25.97,81,22.46,25.97,1.03,0.0,1157.0,1538.8904
1555671600,10,6,4,2019,0,25.08,87,22.76,25.92,1.54,0.0,1190.0,1554.7312
1555675200,11,6,4,2019,0,25.84,84,22.93,26.67,3.1,0.0,1206.0,1564.7194
1555678800,12,6,4,2019,0,27.25,78,23.08,30.09,3.1,0.0,1243.0,1567.3809
1555682400,13,6,4,2019,0,29.22,67,22.46,32.64,4.12,0.0,1244.0,1574.7058
1555686000,14,6,4,2019,0,30.49,62,22.38,34.25,4.12,0.0,1220.0,1567.2183
1555689600,15,6,4,2019,0,33.16,55,22.9,38.18,4.63,0.0,1189.0,1529.7631
1555693200,16,6,4,2019,0,33.18,54,22.62,37.9,4.12,0.0,1203.0,1447.772
1555696800,17,6,4,2019,0,32.92,56,22.98,37.95,4.63,0.0,1182.0,1345.0454
1555700400,18,6,4,2019,0,30.67,64,23.08,35.13,5.1,0.0,1303.0,1414.4926
1555704000,19,6,4,2019,0,26.6,82,23.27,26.6,5.14,0.0,1323.0,1403.4164
1555707600,20,6,4,2019,0,28.0,82,24.64,32.41,5.7,0.15,1329.0,1365.0952
1555711200,21,6,4,2019,0,29.19,71,23.39,33.34,4.63,0.18,1312.0,1333.58
1555714800,22,6,4,2019,0,28.84,72,23.29,32.74,5.14,0.0,1281.0,1287.9645
1555718400,23,6,4,2019,0,28.86,71,23.07,32.6,4.12,0.0,1241.0,1228.4132
1555722000,0,7,4,2019,0,27.82,76,23.2,31.1,3.6,0.0,1221.0,1171.4242
1555725600,1,7,4,2019,0,27.14,81,23.6,30.16,4.12,0.0,1198.0,1128.9657
1555729200,2,7,4,2019,0,26.9,83,23.77,29.79,3.1,0.0,1168.0,1106.6539
1555732800,3,7,4,2019,0,26.53,83,23.41,26.53,2.1,0.0,1149.0,1095.8672
1555736400,4,7,4,2019,0,26.23,83,23.11,26.23,1.54,0.0,1105.0,1072.4434
1555740000,5,7,4,2019,0,26.16,86,23.63,26.16,1.54,0.0,1104.0,1053.9109
1555743600,6,7,4,2019,0,25.97,87,23.64,25.97,1.54,0.0,1080.0,1054.2103
1555747200,7,7,4,2019,0,25.91,88,23.77,26.85,1.03,0.0,1160.0,1201.8252
1555750800,8,7,4,2019,0,25.97,88,23.83,25.97,1.03,0.0,1241.0,1302.2654
1555754400,9,7,4,2019,0,25.42,88,23.29,26.32,1.03,0.0,1253.0,1360.2858
1555758000,10,7,4,2019,0,25.03,92,23.64,25.99,2.6,0.0,1331.0,1387.5204
1555761600,11,7,4,2019,0,25.84,89,23.89,26.8,2.1,0.0,1331.0,1384.7213
1555765200,12,7,4,2019,0,27.12,81,23.58,30.11,2.6,0.0,1349.0,1387.75
1555768800,13,7,4,2019,0,29.93,69,23.62,34.63,4.12,0.0,1331.0,1384.213
1555772400,14,7,4,2019,0,30.93,62,22.8,35.2,5.14,0.0,1332.0,1386.6715
1555776000,15,7,4,2019,0,32.96,51,21.48,36.5,5.14,0.0,1347.0,1357.5874
1555779600,16,7,4,2019,0,33.24,50,21.41,36.78,5.14,0.0,1303.0,1327.6613
1555783200,17,7,4,2019,0,33.39,51,21.87,37.4,6.2,0.0,1243.0,1306.1073
1555786800,18,7,4,2019,0,34.14,49,21.9,38.36,6.2,0.98,1400.0,1379.4591
1555790400,19,7,4,2019,0,33.15,52,21.97,37.2,6.2,0.0,1388.0,1353.4291
1555794000,20,7,4,2019,0,32.07,58,22.77,36.64,8.23,0.0,1379.0,1347.434
1555797600,21,7,4,2019,0,30.15,67,23.34,34.67,7.2,0.0,1349.0,1313.1619
1555801200,22,7,4,2019,0,28.38,74,23.3,32.05,7.2,0.0,1313.0,1264.491
1555804800,23,7,4,2019,0,27.23,77,22.84,29.94,6.2,0.0,1274.0,1217.1848
1555808400,0,1,4,2019,0,27.06,80,23.31,29.87,6.2,0.0,1252.0,1160.6676
1555812000,1,1,4,2019,0,27.03,79,23.07,29.71,6.2,0.0,1200.0,1127.3807
1555815600,2,1,4,2019,0,26.08,82,22.77,26.08,5.14,0.0,1197.0,1089.7137
1555819200,3,1,4,2019,0,26.78,81,23.24,29.34,3.1,0.0,1132.0,1055.6823
1555822800,4,1,4,2019,0,26.53,82,23.2,26.53,3.1,0.0,1127.0,1045.2439
1555826400,5,1,4,2019,0,26.46,83,23.34,26.46,3.1,0.0,1091.0,1036.7451
1555830000,6,1,4,2019,0,25.97,84,23.06,25.97,1.03,0.0,1050.0,1010.80963
